Date,return
2025-06-24,-0.007815488834938492
2025-06-25,0.009842369611702914
2025-06-26,0.021008060740198703
2025-06-27,0.018758203392663365
2025-06-30,-0.006650466153008886
2025-07-01,0.0052960157811329
2025-07-02,-0.012971510313913207
2025-07-03,0.0005538648468970292
2025-07-04,0.0011071779322722618
2025-07-07,-0.0009551220868776351
2025-07-08,0.007044379504889845
2025-07-09,0.0048965357441132056
2025-07-10,-0.002486078023762196
2025-07-11,-0.012615233051350216
2025-07-14,0.00035285133291529413
2025-07-15,-0.006303580433686334
2025-07-16,-0.00040092649868454024
2025-07-17,0.004708723230047775
2025-07-18,0.014847249301685203
2025-07-21,-0.022018992054952717
2025-07-22,-0.0032991630022181956
2025-07-23,-0.009969614593894977
2025-07-24,-0.0007
2025-07-25,-0.006166148256707171
2025-07-28,-0.001945537494543038
2025-07-29,-0.006522268153317152
2025-07-30,-0.003477598581771924
2025-07-31,-0.005151652420309925
2025-08-01,0.0029729462616011255
2025-08-04,0.010038739519952206
2025-08-05,0.007228927918706074
2025-08-06,-0.0038936454982034813
2025-08-07,-0.0050873799111118105
2025-08-08,0.010774781866765462
2025-08-11,-0.010993439841674084
2025-08-12,0.012878308020789144
2025-08-13,-0.005279468138062457
2025-08-14,-0.005453682013593614
2025-08-18,-0.006277936895821377
